Name	Locality	Count
Euphonia xanthogaster	Florencia	2
Euphonia xanthogaster	Quetame	1
Euphonia xanthogaster	Buena Vista	2
Euphonia concinna	W of Honda	5
Euphonia saturata	Caldas	6
Euphonia saturata	Cali	1
Euphonia minuta	Quibdo	3
Euphonia minuta	Baudo	1
Euphonia minuta	Juntas de Tamana	1
Euphonia minuta	Noanama	6
Euphonia minuta	Barbacoas	1
Euphonia minuta	Puerto Valdivia	1
Euphonia fulvicrissa	Barbacoas	1
Euphonia fulvicrissa	Quibdo	1
Euphonia fulvicrissa	Bagado	1
Euphonia fulvicrissa	Juntas de Tamana	1
Euphonia fulvicrissa	Noanama	1
Euphonia fulvicrissa	San Jose	1
Euphonia laniirostris	Puerto Valdivia	6
Euphonia laniirostris	La Manuelita	2
Euphonia laniirostris	NA	3
Euphonia laniirostris	Puerto Berrio	3
Euphonia laniirostris	Honda	5
Euphonia laniirostris	El Consuelo	1
Euphonia laniirostris	Chicoral	1
Euphonia laniirostris	Florencia	1
Euphonia chrysopasta	Buena Vista	1
Euphonia chrysopasta	Villavicencio	3
Chlorochrysa calliparaea	San Agustin	2
Chlorochrysa calliparaea	La Candela	1
Chlorochrysa phoenicotis	Novita Trail	2
Chlorochrysa phoenicotis	Cerro Munchique	1
Chlorochrysa phoenicotis	Gallera	6
Chlorochrysa nitidissima	Lomitas	4
Chlorochrysa nitidissima	San Antonio	3
Chlorochrysa nitidissima	Gallera	1
Chlorochrysa nitidissima	Salento	2
Pipraeidea melanonota	NA	1
Pipraeidea melanonota	Popayan	1
Pipraeidea melanonota	Aguadita	4
Pipraeidea melanonota	Tenasuca	4
Tangara vassorii	Paramillo	1
Tangara vassorii	Coast Range	2
Tangara vassorii	La Florida	7
Tangara vassorii	Almaguer	7
Tangara vassorii	Salento	1
Tangara vassorii	Laguneta	3
Tangara vassorii	Santa Elena	11
Tangara vassorii	El Eden	6
Tangara vassorii	Rio Toche	1
Tangara vassorii	Los Robles	6
Tangara vassorii	El Penon	1
Tangara chilensis	Andalucia	1
Tangara chilensis	Florencia	1
Tangara schrankii	Florencia	1
Tangara johannae	Rio Andagueda	1
Tangara johannae	Juntas de Tamana	4
Tangara johannae	Noanama	1
Tangara johannae	San Jose	2
Tangara johannae	Barbacoas	1
Tangara florida	Novita	1
Tangara florida	Buenavista	9
Ixothraupis guttata	Buena Vista	3
Ixothraupis guttata	W of Honda	3
Ixothraupis xanthogastra	La Morelia	1
Ixothraupis rufigula	Gallera	2
Ixothraupis rufigula	Buenavista	2
Ixothraupis rufigula	Ricaurte	4
Tangara arthus	La Candela	4
Tangara arthus	Fusagasuga	2
Tangara arthus	Aguadita	3
Tangara arthus	Los Robles	1
Tangara arthus	Subia	6
Tangara arthus	Lomitas	4
Tangara arthus	San Antonio	9
Tangara arthus	Gallera	6
Tangara arthus	Cocal	2
Tangara arthus	Ricaurte	7
Tangara arthus	Miraflores	1
Tangara arthus	La Frijolera	5
Tangara icterocephala	Gallera	1
Stilpnia vitriolina	Peque	1
Stilpnia vitriolina	Caldas	2
Stilpnia vitriolina	Cali	2
Stilpnia vitriolina	San Antonio	7
Stilpnia vitriolina	Gallera	1
Stilpnia vitriolina	Popayan	5
Stilpnia vitriolina	La Sierra	2
Stilpnia vitriolina	La Manuelita	3
Stilpnia vitriolina	Rio Frio	2
Stilpnia vitriolina	Salento	1
Stilpnia vitriolina	Barro Blanco	5
Stilpnia vitriolina	La Frijolera	1
Stilpnia vitriolina	Honda	5
Stilpnia vitriolina	Chicoral	3
Stilpnia vitriolina	La Candela	2
Stilpnia vitriolina	La Palma	1
Stilpnia vitriolina	San Agustin	13
Stilpnia vitriolina	Andalucia	3
Stilpnia vitriolina	Aguadita	3
Stilpnia vitriolina	Fusagasuga	1
Stilpnia vitriolina	Subia	5
Stilpnia vitriolina	Tenasuca	2
Stilpnia vitriolina	El Carmen	3
Stilpnia vitriolina	El Alto de la Paz	4
Stilpnia vitriolina	Villavicencio	1
Stilpnia vitriolina	Barrigon	1
Tangara lavinia	Juntas de Tamana	1
Tangara lavinia	Novita	1
Tangara lavinia	Noanama	1
Tangara lavinia	Buenaventura	1
Tangara lavinia	San Jose	6
Tangara lavinia	Buenavista	1
Tangara gyrola	Lomitas	4
Tangara gyrola	San Antonio	4
Tangara gyrola	Cocal	1
Tangara gyrola	Gallera	3
Tangara gyrola	La Frijolera	4
Tangara gyrola	Andalucia	5
Tangara gyrola	Aguadita	2
Tangara gyrola	El Consuelo	1
Tangara gyrola	Buena Vista	4
Tangara gyrola	Ricaurte	3
Poecilostreptus palmeri	San Jose	2
Tangara mexicana	La Morelia	2
Tangara inornata	Puerto Valdivia	7
Tangara nigroviridis	Paramillo	1
Tangara nigroviridis	San Antonio	4
Tangara nigroviridis	Gallera	4
Tangara nigroviridis	Cocal	1
Tangara nigroviridis	Salento	2
Tangara nigroviridis	Santa Elena	4
Tangara nigroviridis	El Eden	1
Tangara nigroviridis	Fusagasuga	1
Tangara nigroviridis	Aguadita	1
Tangara nigroviridis	Los Robles	3
Tangara nigroviridis	Subia	6
Stilpnia larvata	Bagado	4
Stilpnia larvata	Novita	3
Stilpnia larvata	Noanama	2
Stilpnia larvata	San Jose	5
Stilpnia larvata	Cisneros	2
Stilpnia larvata	Barbacoas	5
Stilpnia larvata	Buenavista	1
Stilpnia larvata	Puerto Valdivia	1
Stilpnia larvata	Honda	1
Stilpnia cyanicollis	W of Honda	1
Stilpnia cyanicollis	La Palma	2
Stilpnia cyanicollis	La Candela	4
Stilpnia cyanicollis	San Agustin	10
Stilpnia cyanicollis	Andalucia	6
Stilpnia cyanicollis	Quetame	2
Stilpnia cyanicollis	Buena Vista	4
Stilpnia cyanicollis	Lomitas	3
Stilpnia cyanicollis	San Antonio	3
Stilpnia cyanicollis	Cocal	1
Stilpnia cyanicollis	Miraflores	6
Stilpnia cyanicollis	La Frijolera	3
Stilpnia cyanicollis	El Consuelo	1
Stilpnia cyanicollis	Fusagasuga	1
Stilpnia cyanicollis	Aguadita	1
Stilpnia cyanicollis	Tenasuca	2
Chalcothraupis ruficervix	San Antonio	8
Chalcothraupis ruficervix	Cerro Munchique	3
Chalcothraupis ruficervix	Gallera	1
Chalcothraupis ruficervix	Ricaurte	3
Chalcothraupis ruficervix	Miraflores	2
Chalcothraupis ruficervix	Salento	1
Chalcothraupis ruficervix	La Candela	1
Chalcothraupis ruficervix	San Agustin	1
Chalcothraupis ruficervix	Fusagasuga	2
Chalcothraupis ruficervix	Aguadita	1
Chalcothraupis ruficervix	Los Robles	1
Tangara labradorides	Lomitas	1
Tangara labradorides	San Antonio	20
Tangara labradorides	Cerro Munchique	4
Tangara labradorides	Miraflores	5
Tangara labradorides	Salento	4
Tangara labradorides	Santa Elena	5
Tangara labradorides	El Eden	1
Tangara labradorides	La Candela	3
Tangara labradorides	La Palma	1
Tangara labradorides	Fusagasuga	4
Tangara labradorides	Aguadita	4
Tangara labradorides	Los Robles	4
Tangara labradorides	Subia	6
Tangara cyanotis	La Palma	1
Tangara parzudakii	La Palma	1
Tangara parzudakii	Aguadita	2
Tangara parzudakii	Los Robles	1
Tangara parzudakii	Subia	7
Tangara xanthocephala	San Antonio	2
Tangara xanthocephala	Cerro Munchique	7
Tangara xanthocephala	Coast Range	1
Tangara xanthocephala	La Florida	1
Tangara xanthocephala	Cocal	1
Tangara xanthocephala	Miraflores	1
Tangara xanthocephala	Salento	2
Tangara xanthocephala	La Candela	1
Tangara xanthocephala	Aguadita	1
Tangara xanthocephala	Los Robles	1
Tangara xanthocephala	Subia	5
Stilpnia heinei	La Frijolera	1
Stilpnia heinei	San Antonio	5
Stilpnia heinei	Cerro Munchique	2
Stilpnia heinei	Ricaurte	3
Stilpnia heinei	La Sierra	6
Stilpnia heinei	Popayan	2
Stilpnia heinei	Santa Elena	3
Stilpnia heinei	Barro Blanco	3
Stilpnia heinei	Aguadita	5
Stilpnia heinei	Los Robles	5
Stilpnia heinei	Subia	7
Iridosornis rufivertex	El Penon	1
Iridosornis rufivertex	Coast Range	12
Iridosornis rufivertex	Almaguer	6
Iridosornis rufivertex	Paramillo	2
Iridosornis porphyrocephalus	Novita Trail	1
Iridosornis porphyrocephalus	San Antonio	6
Iridosornis porphyrocephalus	Cerro Munchique	1
Iridosornis porphyrocephalus	Cocal	2
Anisognathus igniventris	El Penon	4
Anisognathus igniventris	Chipaque	4
Anisognathus igniventris	Choachi	2
Anisognathus igniventris	La Porquera	9
Anisognathus igniventris	La Mar	3
Anisognathus igniventris	La Pradera	1
Anisognathus lacrymosus	Coast Range	17
Anisognathus lacrymosus	Almaguer	4
Anisognathus lacrymosus	Laguneta	12
Anisognathus lacrymosus	Paramo Santa Isabel	1
Anisognathus lacrymosus	Paramillo	11
Anisognathus lacrymosus	Rio Toche	1
Buthraupis montana	Cerro Munchique	2
Buthraupis montana	Cocal	4
Buthraupis montana	Almaguer	4
Buthraupis montana	Laguneta	1
Buthraupis montana	Paramo Santa Isabel	4
Buthraupis montana	El Penon	3
Cnemathraupis eximia	Paramillo	3
Cnemathraupis eximia	Paramo Santa Isabel	7
Cnemathraupis eximia	Almaguer	2
Cnemathraupis eximia	El Penon	1
Cnemathraupis eximia	Palo Hueco	1
Bangsia edwardsi	Buenavista	4
Bangsia edwardsi	Ricaurte	1
Bangsia rothschildi	Rio Andagueda	1
Bangsia melanochlamys	La Frijolera	3
Bangsia aureocincta	Novita Trail	2
Anisognathus somptuosus	San Agustin	3
Anisognathus somptuosus	La Palma	3
Anisognathus somptuosus	La Candela	4
Anisognathus somptuosus	Los Robles	2
Anisognathus somptuosus	Subia	9
Anisognathus somptuosus	Paramillo	1
Anisognathus somptuosus	Santa Elena	11
Anisognathus somptuosus	Barro Blanco	2
Anisognathus somptuosus	El Eden	2
Anisognathus somptuosus	Rio Toche	1
Anisognathus somptuosus	San Antonio	10
Anisognathus somptuosus	Cerro Munchique	7
Anisognathus somptuosus	La Florida	3
Anisognathus somptuosus	Gallera	1
Anisognathus somptuosus	Cocal	1
Anisognathus somptuosus	La Sierra	2
Anisognathus somptuosus	Miraflores	7
Anisognathus somptuosus	Salento	2
Anisognathus notabilis	Novita Trail	2
Dubusia taeniata	Coast Range	2
Dubusia taeniata	El Penon	2
Dubusia taeniata	Fusagasuga	1
Dubusia taeniata	Subia	1
Thraupis episcopus	Quetame	4
Thraupis episcopus	Buena Vista	1
Thraupis episcopus	Barrigon	2
Thraupis episcopus	La Morelia	5
Thraupis episcopus	Dabeiba	2
Thraupis episcopus	Juntas de Tamana	1
Thraupis episcopus	Novita	2
Thraupis episcopus	Noanama	1
Thraupis episcopus	San Jose	2
Thraupis episcopus	Caldas	1
Thraupis episcopus	Lomitas	2
Thraupis episcopus	San Antonio	3
Thraupis episcopus	Tumaco	5
Thraupis episcopus	Barbacoas	1
Thraupis episcopus	Puerto Valdivia	1
Thraupis episcopus	La Frijolera	1
Thraupis episcopus	Rio Frio	1
Thraupis episcopus	Cali	2
Thraupis episcopus	Guengue	1
Thraupis episcopus	Popayan	1
Thraupis episcopus	Miraflores	2
Thraupis episcopus	Barro Blanco	1
Thraupis episcopus	San Agustin	2
Thraupis episcopus	Chicoral	3
Thraupis episcopus	Andalucia	1
Thraupis episcopus	Honda	3
Thraupis episcopus	Tenasuca	2
Thraupis episcopus	El Alto de la Paz	2
Thraupis episcopus	Calamar	3
Thraupis glaucocolpa	La Playa	2
Thraupis palmarum	Dabeiba	1
Thraupis palmarum	Novita	1
Thraupis palmarum	Noanama	1
Thraupis palmarum	San Jose	2
Thraupis palmarum	Cisneros	1
Thraupis palmarum	Puerto Valdivia	1
Thraupis palmarum	La Frijolera	1
Thraupis palmarum	Andalucia	1
Thraupis palmarum	Subia	3
Thraupis palmarum	Chicoral	1
Thraupis palmarum	Puerto Berrio	1
Thraupis palmarum	Turbaco	1
Thraupis palmarum	Quetame	2
Thraupis palmarum	Buena Vista	2
Thraupis palmarum	Villavicencio	1
Thraupis palmarum	Barrigon	1
Thraupis palmarum	Florencia	2
Thraupis palmarum	La Morelia	2
Thraupis cyanocephala	Novita Trail	1
Thraupis cyanocephala	Popayan	1
Thraupis cyanocephala	Cerro Munchique	11
Thraupis cyanocephala	La Florida	2
Thraupis cyanocephala	Cocal	1
Thraupis cyanocephala	La Sierra	3
Thraupis cyanocephala	Salento	2
Thraupis cyanocephala	Santa Elena	9
Thraupis cyanocephala	Barro Blanco	2
Thraupis cyanocephala	El Eden	7
Thraupis cyanocephala	Aguadita	1
Thraupis cyanocephala	Los Robles	1
Thraupis cyanocephala	Subia	1
Thraupis cyanocephala	Palo Hueco	2
Ramphocelus nigrogularis	La Morelia	5
Ramphocelus dimidiatus	Quibdo	4
Ramphocelus dimidiatus	Bagado	2
Ramphocelus dimidiatus	Caldas	2
Ramphocelus dimidiatus	Puerto Valdivia	4
Ramphocelus dimidiatus	La Frijolera	2
Ramphocelus dimidiatus	Rio Frio	5
Ramphocelus dimidiatus	La Manuelita	1
Ramphocelus dimidiatus	Cali	5
Ramphocelus dimidiatus	San Agustin	5
Ramphocelus dimidiatus	La Candela	1
Ramphocelus dimidiatus	Andalucia	4
Ramphocelus dimidiatus	Chicoral	8
Ramphocelus dimidiatus	Honda	1
Ramphocelus dimidiatus	El Alto de la Paz	2
Ramphocelus dimidiatus	Tenasuca	2
Ramphocelus dimidiatus	Puerto Berrio	3
Ramphocelus dimidiatus	Varrud	1
Ramphocelus dimidiatus	Algodonal	5
Ramphocelus carbo	Caqueta Trail	1
Ramphocelus carbo	Florencia	7
Ramphocelus carbo	La Morelia	4
Ramphocelus carbo	Buena Vista	7
Ramphocelus carbo	Villavicencio	3
Ramphocelus flammigerus	San Antonio de Tena	3
Ramphocelus flammigerus	Cali	6
Ramphocelus flammigerus	La Manuelita	2
Ramphocelus flammigerus	Miraflores	3
Ramphocelus flammigerus	Guengue	2
Ramphocelus flammigerus	Popayan	1
Ramphocelus flammigerus	Rio Frio	3
Ramphocelus flammigerus	Salento	4
Ramphocelus flammigerus	Alban	1
Ramphocelus flammigerus	Caldas	5
Ramphocelus flammigerus	Lomitas	2
Ramphocelus flammigerus	San Antonio	1
Ramphocelus flammigerus	Medellin	7
Ramphocelus flammigerus	Alto Bonito	5
Ramphocelus flammigerus	Dabeiba	3
Ramphocelus flammigerus	Quibdo	1
Ramphocelus flammigerus	Bagado	6
Ramphocelus flammigerus	Novita Trail	3
Ramphocelus flammigerus	Juntas de Tamana	5
Ramphocelus flammigerus	Novita	1
Ramphocelus flammigerus	Noanama	1
Ramphocelus flammigerus	Buenaventura	4
Ramphocelus flammigerus	San Jose	7
Ramphocelus flammigerus	Gallera	1
Ramphocelus flammigerus	Cerro Munchique	1
Ramphocelus flammigerus	Tumaco	2
Ramphocelus flammigerus	Barbacoas	5
Ramphocelus flammigerus	Puerto Valdivia	1
Ramphocelus flammigerus	La Frijolera	1
Ramphocelus flammigerus	Barro Blanco	1
Ramphocelus flammigerus	W of Honda	4
Calochaetes coccineus	Andalucia	1
Piranga rubra	Alto Bonito	1
Piranga rubra	Dabeiba	4
Piranga rubra	Bagado	2
Piranga rubra	Noanama	3
Piranga rubra	Puerto Valdivia	3
Piranga rubra	La Frijolera	1
Piranga rubra	Rio Frio	1
Piranga rubra	San Antonio	1
Piranga rubra	Salento	2
Piranga rubra	Santa Elena	4
Piranga rubra	El Eden	2
Piranga rubra	Honda	5
Piranga rubra	Puerto Berrio	1
Piranga rubra	Malena	1
Piranga rubra	Buena Vista	4
Piranga flava	San Antonio	1
Piranga flava	Cocal	1
Piranga flava	Popayan	2
Piranga flava	La Sierra	3
Piranga leucoptera	Miraflores	1
Piranga leucoptera	Ricaurte	3
Piranga rubriceps	Cerro Munchique	1
Piranga rubriceps	Laguneta	2
Chlorothraupis olivacea	Alto Bonito	5
Chlorothraupis olivacea	Bagado	2
Chlorothraupis olivacea	Baudo	3
Chlorothraupis olivacea	Novita Trail	1
Chlorothraupis olivacea	Juntas de Tamana	2
Chlorothraupis olivacea	Novita	1
Chlorothraupis olivacea	Noanama	1
Chlorothraupis olivacea	Buenaventura	2
Chlorothraupis olivacea	San Jose	5
Chlorothraupis olivacea	Barbacoas	6
Chlorothraupis olivacea	Ricaurte	1
Chlorothraupis stolzmanni	Buenavista	3
Habia cristata	Peque	1
Habia cristata	Novita Trail	1
Habia cristata	San Antonio	2
Habia cristata	NA	4
Habia cristata	Cocal	1
Habia cristata	Cerro Munchique	3
Habia gutturalis	W of Honda	1
Heterospingus xanthopygius	Alto Bonito	2
Heterospingus xanthopygius	San Jose	1
Heterospingus xanthopygius	Anolaima	1
Tachyphonus rufus	Dabeiba	6
Tachyphonus rufus	Caldas	2
Tachyphonus rufus	Lomitas	5
Tachyphonus rufus	San Antonio	4
Tachyphonus rufus	Gallera	1
Tachyphonus rufus	Ricaurte	7
Tachyphonus rufus	Alban	1
Tachyphonus rufus	Rio Frio	1
Tachyphonus rufus	Cali	1
Tachyphonus rufus	Miraflores	4
Tachyphonus rufus	Barro Blanco	1
Tachyphonus rufus	La Palma	4
Tachyphonus rufus	La Candela	4
Tachyphonus rufus	San Agustin	2
Tachyphonus rufus	Andalucia	4
Tachyphonus rufus	Fusagasuga	1
Tachyphonus rufus	Aguadita	1
Tachyphonus rufus	Palo Hueco	1
Tachyphonus rufus	Buena Vista	1
Tachyphonus luctuosus	Dabeiba	3
Tachyphonus luctuosus	Guengue	1
Tachyphonus luctuosus	Rio Frio	5
Tachyphonus luctuosus	Chicoral	2
Tachyphonus luctuosus	Opon	1
Tachyphonus luctuosus	La Morelia	1
Tachyphonus surinamus	Villavicencio	1
Tachyphonus surinamus	La Morelia	3
Tachyphonus delatrii	Alto Bonito	3
Tachyphonus delatrii	Bagado	1
Tachyphonus delatrii	Rio Andagueda	1
Tachyphonus delatrii	Baudo	2
Tachyphonus delatrii	Juntas de Tamana	5
Tachyphonus delatrii	Novita	5
Tachyphonus delatrii	Noanama	2
Tachyphonus delatrii	San Jose	7
Tachyphonus delatrii	Barbacoas	7
Tachyphonus delatrii	Puerto Valdivia	6
Creurgops verticalis	San Antonio	3
Creurgops verticalis	Salento	1
Creurgops verticalis	Santa Elena	3
Creurgops verticalis	El Eden	1
Creurgops verticalis	La Palma	2
Creurgops verticalis	La Candela	4
Eucometis penicillata	El Consuelo	3
Mitrospingus cassinii	Salaqui	1
Mitrospingus cassinii	Alto Bonito	4
Mitrospingus cassinii	Bagado	1
Mitrospingus cassinii	Juntas de Tamana	3
Mitrospingus cassinii	San Jose	5
Mitrospingus cassinii	Barbacoas	6
Chrysothlypis salmoni	San Jose	4
Chrysothlypis salmoni	Buenavista	3
Hemithraupis flavicollis	Florencia	1
Hemithraupis guira	La Frijolera	1
Hemithraupis guira	Puerto Valdivia	1
Hemithraupis guira	Rio Frio	2
Hemithraupis guira	W of Honda	1
Hemithraupis guira	La Candela	1
Sericossypha albocristata	Almaguer	2
Chlorospingus flavopectus	Miraflores	2
Chlorospingus flavopectus	Salento	1
Chlorospingus flavopectus	Santa Elena	9
Chlorospingus flavopectus	Rio Toche	4
Chlorospingus flavopectus	El Eden	2
Chlorospingus flavopectus	La Candela	1
Chlorospingus flavopectus	Andalucia	1
Chlorospingus flavopectus	Los Robles	3
Chlorospingus canigularis	San Antonio	2
Chlorospingus canigularis	Cerro Munchique	3
Chlorospingus canigularis	Gallera	1
Chlorospingus canigularis	La Florida	2
Chlorospingus canigularis	Miraflores	5
Chlorospingus canigularis	Salento	4
Chlorospingus canigularis	La Candela	3
Chlorospingus canigularis	San Agustin	1
Chlorospingus canigularis	Fusagasuga	9
Chlorospingus canigularis	Subia	5
Chlorospingus flavigularis	La Frijolera	2
Chlorospingus flavigularis	La Palma	2
Chlorospingus flavigularis	Andalucia	1
Chlorospingus flavigularis	Monteredondo	1
Chlorospingus flavigularis	Buena Vista	1
Chlorospingus flavigularis	Cocal	1
Chlorospingus flavigularis	Ricaurte	1
Chlorospingus flavigularis	Buenavista	5
Chlorospingus semifuscus	Novita Trail	1
Kleinothraupis atropileus	Coast Range	1
Kleinothraupis atropileus	Cocal	2
Kleinothraupis atropileus	Salento	2
Kleinothraupis atropileus	Laguneta	3
Kleinothraupis atropileus	Choachi	1
Cnemoscopus rubrirostris	Paramillo	1
Cnemoscopus rubrirostris	Almaguer	1
Cnemoscopus rubrirostris	Salento	4
Cnemoscopus rubrirostris	Laguneta	3
Cnemoscopus rubrirostris	Santa Elena	3
Cnemoscopus rubrirostris	Los Robles	1
Thlypopsis superciliaris	Palo Hueco	1
Thlypopsis superciliaris	NA	1
Thlypopsis superciliaris	Valle de las Papas	4
Thlypopsis superciliaris	Laguneta	1
Thlypopsis superciliaris	Paramo Santa Isabel	1
Sphenopsis frontalis	Gallera	2
Sphenopsis frontalis	Salento	3
Sphenopsis frontalis	Santa Elena	3
Sphenopsis frontalis	Rio Toche	1
Sphenopsis frontalis	El Eden	2
Sphenopsis frontalis	Aguadita	4
Sphenopsis frontalis	Subia	4
Sphenopsis melanotis	Salento	1
Sphenopsis melanotis	Santa Elena	2
Sphenopsis melanotis	Fusagasuga	1
Sphenopsis melanotis	Los Robles	1
Pseudospingus verticalis	Almaguer	5
Pseudospingus verticalis	Laguneta	1
Pseudospingus verticalis	Paramo Santa Isabel	2
Urothraupis stolzmanni	Paramo Santa Isabel	1
Chlorornis riefferii	Paramillo	1
Chlorornis riefferii	Coast Range	5
Chlorornis riefferii	Cerro Munchique	3
Chlorornis riefferii	Almaguer	5
Chlorornis riefferii	Laguneta	10
Chlorornis riefferii	Santa Elena	2
Chlorornis riefferii	Los Robles	1
Chlorornis riefferii	El Penon	1
Oreothraupis arremonops	Cocal	2
Cissopis leverianus	Florencia	9
Cissopis leverianus	Caqueta Trail	1
Cissopis leverianus	La Morelia	2
Cissopis leverianus	Villavicencio	4
Cissopis leverianus	Buena Vista	1
Schistochlamys melanopis	Quetame	1
Schistochlamys melanopis	Buena Vista	1
Schistochlamys melanopis	Villavicencio	6
Schistochlamys melanopis	San Agustin	1
Psarocolius wagleri	Novita	5
Psarocolius wagleri	Barbacoas	4
Psarocolius wagleri	Buenavista	1
Psarocolius wagleri	Puerto Valdivia	7
Psarocolius wagleri	La Frijolera	1
Psarocolius guatimozinus	Alto Bonito	5
Psarocolius guatimozinus	Malena	1
Psarocolius bifasciatus	Florencia	1
Psarocolius bifasciatus	La Morelia	1
Psarocolius decumanus	Peque	2
Psarocolius decumanus	La Manuelita	3
Psarocolius decumanus	Miraflores	3
Psarocolius decumanus	Rio Frio	1
Psarocolius decumanus	La Palma	2
Psarocolius decumanus	W of Honda	7
Psarocolius decumanus	Algodonal	1
Psarocolius decumanus	Opon	3
Psarocolius decumanus	Barrigon	2
Psarocolius decumanus	Florencia	1
Psarocolius decumanus	La Morelia	1
Psarocolius angustifrons	Lomitas	2
Psarocolius angustifrons	San Antonio	8
Psarocolius angustifrons	Gallera	1
Psarocolius angustifrons	La Sierra	1
Psarocolius angustifrons	Miraflores	3
Psarocolius angustifrons	Salento	4
Psarocolius angustifrons	Laguneta	1
Psarocolius angustifrons	La Frijolera	1
Psarocolius angustifrons	Aguadita	2
Psarocolius angustifrons	Anolaima	2
Psarocolius angustifrons	Monteredondo	1
Psarocolius angustifrons	Andalucia	2
Psarocolius angustifrons	Villavicencio	2
Psarocolius angustifrons	La Morelia	3
Psarocolius angustifrons	Caqueta Trail	1
Cacicus cela	Barrigon	8
Cacicus cela	Florencia	5
Cacicus cela	La Morelia	5
Cacicus cela	Salaqui	1
Cacicus cela	Algodonal	1
Cacicus chrysonotus	Coast Range	1
Cacicus chrysonotus	Almaguer	3
Cacicus chrysonotus	Laguneta	8
Cacicus chrysonotus	El Eden	3
Cacicus chrysonotus	Subia	2
Cacicus haemorrhous	Florencia	1
Cacicus haemorrhous	La Morelia	1
Cacicus uropygialis	NA	2
Cacicus uropygialis	Los Tambos	1
Cacicus uropygialis	Salento	1
Cacicus uropygialis	Andalucia	2
Cacicus uropygialis	Fusagasuga	1
Cacicus uropygialis	Salaqui	1
Cacicus uropygialis	Alto Bonito	7
Cacicus uropygialis	Baudo	2
Cacicus uropygialis	La Vieja	1
Cacicus uropygialis	Barbacoas	5
Cacicus uropygialis	Buenavista	1
Cacicus uropygialis	Puerto Valdivia	2
Cacicus solitarius	Villavicencio	1
Amblycercus holosericeus	Alto Bonito	1
Amblycercus holosericeus	Barbacoas	1
Amblycercus holosericeus	Los Tambos	1
Amblycercus holosericeus	Rio Toche	1
Amblycercus holosericeus	El Penon	1
Molothrus oryzivorus	Novita	2
Molothrus oryzivorus	Noanama	2
Molothrus oryzivorus	La Manuelita	2
Molothrus oryzivorus	Miraflores	1
Molothrus oryzivorus	Guengue	1
Molothrus oryzivorus	La Palma	1
Molothrus oryzivorus	Malena	2
Molothrus oryzivorus	Buena Vista	1
Molothrus oryzivorus	Barrigon	1
Molothrus oryzivorus	Florencia	1
Molothrus bonariensis	La Morelia	1
Molothrus bonariensis	Caldas	4
Molothrus bonariensis	San Antonio	5
Molothrus bonariensis	Cali	5
Molothrus bonariensis	Miraflores	5
Molothrus bonariensis	San Agustin	2
Molothrus bonariensis	Tumaco	3
Molothrus bonariensis	Barbacoas	2
Chrysomus icterocephalus	Cali	3
Chrysomus icterocephalus	La Manuelita	2
Chrysomus icterocephalus	Barranquilla	1
Chrysomus icterocephalus	Bogota	16
Leistes militaris	Rio Sinu	2
Leistes militaris	Barranquilla	1
Sturnella magna	Facatativa	1
Sturnella magna	Bogota	14
Sturnella magna	La Holanda	6
Sturnella magna	La Hererra	3
Sturnella magna	Chipaque	1
Sturnella magna	Choachi	2
Sturnella magna	Quetame	3
Icterus spurius	Algodonal	2
Icterus auricapillus	Honda	1
Icterus auricapillus	W of Honda	2
Icterus mesomelas	Rio Atrato	4
Icterus mesomelas	Quibdo	1
Icterus mesomelas	Remolino	1
Icterus mesomelas	Puerto Berrio	2
Icterus mesomelas	El Consuelo	1
Icterus chrysater	San Antonio	9
Icterus chrysater	Cerro Munchique	1
Icterus chrysater	La Sierra	2
Icterus chrysater	Miraflores	2
Icterus chrysater	Salento	1
Icterus chrysater	Barro Blanco	3
Icterus chrysater	La Frijolera	1
Icterus chrysater	Chicoral	1
Icterus chrysater	San Agustin	1
Icterus chrysater	Andalucia	3
Icterus chrysater	Fusagasuga	3
Icterus chrysater	El Carmen	1
Icterus chrysater	El Alto de la Paz	1
Icterus chrysater	Pacho	1
Icterus chrysater	San Antonio de Tena	4
Icterus chrysater	Quetame	2
Icterus chrysater	Buena Vista	2
Icterus chrysater	Villavicencio	1
Icterus chrysater	Honda	2
Icterus nigrogularis	Turbaco	1
Icterus nigrogularis	La Playa	3
Icterus nigrogularis	Calamar	2
Icterus nigrogularis	Bocas de Chimi	1
Icterus nigrogularis	Puerto Berrio	1
Icterus nigrogularis	Barrigon	1
Quiscalus mexicanus	La Playa	4
Quiscalus mexicanus	Buenaventura	1
Macroagelaius subalaris	Subia	2
Hypopyrrhus pyrohypogaster	Peque	1
Hypopyrrhus pyrohypogaster	La Frijolera	7
Hypopyrrhus pyrohypogaster	Caqueta Trail	1
Cyanocorax affinis	Peque	1
Cyanocorax affinis	Dabeiba	2
Cyanocorax affinis	Alto Bonito	2
Cyanocorax affinis	Bagado	1
Cyanocorax affinis	Iguamiando	2
Cyanocorax affinis	Turbaco	3
Cyanocorax affinis	Puerto Valdivia	2
Cyanocorax affinis	La Frijolera	2
Cyanocorax affinis	W of Honda	4
Cyanocorax affinis	Chicoral	2
Cyanocorax violaceus	La Morelia	5
Cyanocorax violaceus	Villavicencio	6
Cyanocorax violaceus	Barrigon	3
Cyanocorax yncas	Cerro Munchique	1
Cyanocorax yncas	Popayan	1
Cyanocorax yncas	Miraflores	4
Cyanocorax yncas	Salento	12
