Institution	CatalogNumberPrefix	CatalogNumber	CatalogNumberSuffix	CollectorName	CollectorNumber	Order	Family	Genus.Verb	Species.Verb	Subspecies.Verb	Genus.Clem	Species.Clem	Sex.Verbatim	Sex	Age	Country	ProvinceStateTerritory	PreciseLocation.Verbatim	Locality	Elevation.Verbatim	LatitudeDecimal	LongitudeDecimal	Date.From	Date.To	Date.Verbatim	Year	Month	Day	Date	ExpeditionName	ReproductiveNotes	SoftPartColorNotes	Preparation.Description	Remarks	CollectionName	InventoryStatus	InventoryDateRecorded	DeaccessionDate	DeaccessionMethod	DeaccessionNotes	AccessionNumber
CUMV	NA	20850	NA			NA	Fringillidae	Euphonia	concinna		Euphonia	concinna	NA	male		Colombia	Cundinamarca	Bogota; istrito Capital de	NA	NA	4.609866	-74.08205	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	34203	NA			NA	Thraupidae	Catamblyrhynchus	diadema		Catamblyrhynchus	diadema	NA	male		Colombia	Cundinamarca	Bogota; istrito Capital de	NA	NA	4.609866	-74.08205	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the Rivola collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	4656	NA			NA	Trochilidae	Chlorostilbon	gibsoni		Chlorostilbon	gibsoni	NA	male		Colombia	Cundinamarca	Bogota; istrito Capital de	NA	NA	4.609866	-74.08205	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5455	NA	H. Whitely		NA	Trochilidae	Lophornis	delattrei		Lophornis	delattrei	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  The number 139/1 is recorded on the original label.	NA	NA	NA	NA	NA	NA
CUMV	NA	4489	NA			NA	Trochilidae	Florisuga	mellivora		Florisuga	mellivora	NA	male	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 16987.	NA	NA	NA	NA	NA	NA
CUMV	NA	4527	NA			NA	Trochilidae	Amazilia	cyanifrons		Amazilia	cyanifrons	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the colleciton of H.K. Coale, No. 16421.	NA	NA	NA	NA	NA	NA
CUMV	NA	4638	NA			NA	Trochilidae	Damophila	julie	julie	Juliamyia	julie	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4676	NA			NA	Trochilidae	Chlorostilbon	poortmani		Chlorostilbon	poortmani	NA	male	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 19704.	NA	NA	NA	NA	NA	NA
CUMV	NA	4970	NA			NA	Trochilidae	Heliodoxa	rubinoides		Heliodoxa	rubinoides	NA	male	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 28932.  The number 470 is recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	4992	NA			NA	Trochilidae	Coeligena	bonapartei		Coeligena	bonapartei	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright. Previously from the collection of H.K. Coale, No. 28927.	NA	NA	NA	NA	NA	NA
CUMV	NA	5040	NA			NA	Trochilidae	Lafresnaya	lafresnayi		Lafresnaya	lafresnayi	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	5042	NA			NA	Trochilidae	Lafresnaya	lafresnayi		Lafresnaya	lafresnayi	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale.	NA	NA	NA	NA	NA	NA
CUMV	NA	5067	NA			NA	Trochilidae	Aglaeactis	cupripennis		Aglaeactis	cupripennis	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  The number 2799 is recorded on the original label.	NA	NA	NA	NA	NA	NA
CUMV	NA	5076	NA			NA	Trochilidae	Boissonneaua	flavescens		Boissonneaua	flavescens	NA	in question		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	5119	NA			NA	Trochilidae	Haplophaedia	aureliae	aureliae	Haplophaedia	aureliae	NA	male	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the collection of H.K Coale, No. 19070.	NA	NA	NA	NA	NA	NA
CUMV	NA	5125	NA			NA	Trochilidae	Eriocnemis	alinae		Eriocnemis	aline	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Number 470 is recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5161	NA			NA	Trochilidae	Heliangelus	amethysticollis	clarisse	Heliangelus	amethysticollis	NA	male	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 19653; Brodkorb No. 4097.	NA	NA	NA	NA	NA	NA
CUMV	NA	5239	NA			NA	Trochilidae	Aglaiocercus	kingi		Aglaiocercus	kingii	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Exchanged to Carleton College, 1942.	NA	NA	NA	NA	NA	NA
CUMV	NA	5433	NA			NA	Trochilidae	Chaetocercus	mulsant		Chaetocercus	mulsant	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	6235	NA			NA	Picidae	Melanerpes	subelegans		Melanerpes	rubricapillus	NA	in question		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	6955	NA			NA	Furnariidae	Pseudocolaptes	boissonneautii	boissonneautii	Pseudocolaptes	boissonneautii	NA	male		Colombia		Santa Elena	NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA		{colors:Leg color: salmon }	study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	7198	NA			NA	Formicariidae	Grallaria	squamigera	squamigera	Grallaria	squamigera	NA	undetermined		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	13293	NA		FSW 15105	NA	Troglodytidae	Cinnycerthia	unirufa	unirufa	Cinnycerthia	unirufa	NA			Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	15844	NA			NA	Thraupidae	Diglossa	caerulescens		Diglossa	caerulescens	NA			Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	15872	NA			NA	Thraupidae	Cyanerpes	cyaneus		Cyanerpes	cyaneus	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	15931	NA			NA	Thraupidae	Conirostrum	sitticolor		Conirostrum	sitticolor	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	15917	NA			NA	Thraupidae	Chlorophanes	spiza		Chlorophanes	spiza	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	18141	NA			NA	Cardinalidae	Saltator	albicollis		Saltator	albicollis	NA	undetermined		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	22815	NA			NA	Thraupidae	Tangara	chilensis		Tangara	chilensis	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	6055	NA			NA	Ramphastidae	Aulacorhynchus	albivitta	albivitta	Aulacorhynchus	albivitta	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin	'Imported by WFH Rosenberg'	From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4639	NA			NA	Trochilidae	Damophila	julie	julie	Juliamyia	julie	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4675	NA			NA	Trochilidae	Chlorostilbon	poortmani		Chlorostilbon	poortmani	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	5207	NA			NA	Trochilidae	Oxypogon	guerinii		Oxypogon	guerinii	NA	undetermined		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	7421	NA			NA	Pipridae	Pipra	filicauda		Pipra	filicauda	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Henry K Coale. From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	10545	NA			NA	Corvidae	Cyanolyca	armillata		Cyanolyca	armillata	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4528	NA			NA	Trochilidae	Amazilia	cyanifrons		Amazilia	cyanifrons	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 28964.   The number 470 is recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	4734	NA	H. Whitely		NA	Trochilidae	Chalybura	buffonii	caeruleogaster	Chalybura	buffonii	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	5181	NA			NA	Trochilidae	Heliangelus	exortis		Heliangelus	exortis	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Numbers 15/16 and 470 are recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5210	NA			NA	Trochilidae	Oxypogon	guerinii		Oxypogon	guerinii	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 27502.	NA	NA	NA	NA	NA	NA
CUMV	NA	5015	NA			NA	Trochilidae	Coeligena	helianthea		Coeligena	helianthea	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	5035	NA			NA	Trochilidae	Coeligena	prunellei		Coeligena	prunellei	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Numbers 169 and 470 are recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	7422	NA			NA	Pipridae	Pipra	filicauda		Pipra	filicauda	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright. Originally sexed as female.	NA	NA	NA	NA	NA	NA
CUMV	NA	7403	NA			NA	Pipridae	Pipra	erythrocephala	erythrocephala	Ceratopipra	erythrocephala	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.  Exchanged to Carleton College.	NA	NA	NA	NA	NA	NA
CUMV	NA	4621	NA			NA	Trochilidae	Chrysuronia	oenone	oenone	Chrysuronia	oenone	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  The following is recorded on Cornell's specimen label:  'If this bird actually is from Colombia it ought to be longirostris - GMS'.	NA	NA	NA	NA	NA	NA
CUMV	NA	5117	NA			NA	Trochilidae	Haplophaedia	aureliae	aureliae	Haplophaedia	aureliae	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the collection of H.K. Coale, No. 16899.	NA	NA	NA	NA	NA	NA
CUMV	NA	7232	NA			NA	Cotingidae	Rupicola	peruviana		Rupicola	peruvianus	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	20922	NA			NA	Thraupidae	Chlorornis	riefferii		Chlorornis	riefferii	NA	male		Colombia	Antioquia	Antioquia	NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	7093	NA	Rosenberg		NA	Thamnophilidae	Myrmotherula	surinamensis	pacifica	Myrmotherula	surinamensis	NA	male		Colombia	Valle del Cauca	Rio Dagua; Valle	NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4444	NA			NA	Trochilidae	Phaethornis	anthophilus		Phaethornis	anthophilus	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Imported by W.F.H. Rosenberg, 57, Haverstock Hill, London.	NA	NA	NA	NA	NA	NA
CUMV	NA	5057	NA			NA	Trochilidae	Pterophanes	cyanopterus	temmincki	Pterophanes	cyanopterus	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Number 470 is recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	7102	NA			NA	Thamnophilidae	Formicivora	grisea	intermedia	Formicivora	grisea	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	5014	NA			NA	Trochilidae	Coeligena	helianthea		Coeligena	helianthea	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 16869.	NA	NA	NA	NA	NA	NA
CUMV	NA	5115	NA			NA	Trochilidae	Eriocnemis	cupreoventris		Eriocnemis	cupreoventris	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		Eyelashes black.; From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, 16450.	NA	NA	NA	NA	NA	NA
CUMV	NA	19101	NA			NA	Emberizidae	Arremon	aurantiirostris		Arremon	aurantiirostris	NA	male		Colombia	Antioquia	Antioquia	NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright. Specimen in same tray as insect damaged specimens, March 2010	NA	NA	NA	NA	NA	NA
CUMV	NA	9104	NA			NA	Hirundinidae	Tachycineta	albiventer		Tachycineta	albiventer	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4990	NA			NA	Trochilidae	Coeligena	bonapartei		Coeligena	bonapartei	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Number 470 and 'Ven. 17/40, col. 15/19' are recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5255	NA			NA	Trochilidae	Lesbia	victoriae	victoriae	Lesbia	victoriae	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	5464	NA			NA	Trochilidae	Discosura	conversii	conversii	Discosura	conversii	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  The number 470 is recorded on the original label which is from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5180	NA			NA	Trochilidae	Heliangelus	exortis		Heliangelus	exortis	NA	female	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of H.K. Coale, No. 25867; Brodkorb No. 4096.  Imported by W.F.H. Rosenberg, London.	NA	NA	NA	NA	NA	NA
CUMV	NA	5039	NA			NA	Trochilidae	Lafresnaya	lafresnayi		Lafresnaya	lafresnayi	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	22890	NA			NA	Thraupidae	Tangara	gyrola		Tangara	gyrola	NA			Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	15814	NA			NA	Thraupidae	Diglossa	lafresnayii		Diglossa	lafresnayii	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	6058	NA			NA	Ramphastidae	Aulacorhynchus	albivitta	phaeolaemus	Aulacorhynchus	albivitta	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4629	NA			NA	Trochilidae	Chlorestes	notatus		Chlorestes	notata	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		Eyelashes black.; From the collection of Louis Agassiz Fuertes.  Previously from the collection of H.K. Coale, No. 9734A.	NA	NA	NA	NA	NA	NA
CUMV	NA	17969	NA			NA	Icteridae	Molothrus	bonariensis	cabanisii	Molothrus	bonariensis	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	5056	NA			NA	Trochilidae	Pterophanes	cyanopterus	temmincki	Pterophanes	cyanopterus	NA	female	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	5066	NA			NA	Trochilidae	Aglaeactis	cupripennis		Aglaeactis	cupripennis	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  The numbers 3065 and 15/128 are recorded on the original label from W.F.H. Rosenberg, London.	NA	NA	NA	NA	NA	NA
CUMV	NA	4658	NA			NA	Trochilidae	Chlorostilbon	gibsoni		Chlorostilbon	gibsoni	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Imported by W.F.H. Rosenberg, 57, Haverstock Hill, London.	NA	NA	NA	NA	NA	NA
CUMV	NA	5022	NA	H. Whitely		NA	Trochilidae	Coeligena	torquata		Coeligena	torquata	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin	'New Grenada'	From the collection of Frank S. Wright.  Numbers 167 and 2546 are recorded on the original label.	NA	NA	NA	NA	NA	NA
CUMV	NA	5182	NA	H. Parzudaki		NA	Trochilidae	Heliangelus	exortis		Heliangelus	exortis	NA	female	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Numbers 470 and 15/14 are recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5902	NA	H. E. M. James		NA	Bucconidae	Malacoptila	mystacalis		Malacoptila	mystacalis	NA	undetermined		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin; unknown		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4488	NA			NA	Trochilidae	Florisuga	mellivora		Florisuga	mellivora	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale; No. 16433.	NA	NA	NA	NA	NA	NA
CUMV	NA	4521	NA			NA	Trochilidae	Amazilia	franciae		Amazilia	franciae	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  The number 2796 is recorded on the original label.	NA	NA	NA	NA	NA	NA
CUMV	NA	4529	NA			NA	Trochilidae	Amazilia	cyanifrons		Amazilia	cyanifrons	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 19694.	NA	NA	NA	NA	NA	NA
CUMV	NA	4531	NA			NA	Trochilidae	Amazilia	cyanifrons		Amazilia	cyanifrons	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the colleciton of H.K. Coale, No. 19695.	NA	NA	NA	NA	NA	NA
CUMV	NA	4659	NA			NA	Trochilidae	Chlorostilbon	gibsoni		Chlorostilbon	gibsoni	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the collection of H.K. Coale, No. 17926.	NA	NA	NA	NA	NA	NA
CUMV	NA	4731	NA			NA	Trochilidae	Chalybura	buffonii		Chalybura	buffonii	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		Eyelashes light brown.; From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale; No. 16423.	NA	NA	NA	NA	NA	NA
CUMV	NA	4974	NA			NA	Trochilidae	Heliodoxa	leadbeateri	leadbeateri	Heliodoxa	leadbeateri	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the colleciton of Louis Agassiz Fuertes.  Previously from the collection of H.K. Coale, No. 16991.	NA	NA	NA	NA	NA	NA
CUMV	NA	4975	NA			NA	Trochilidae	Heliodoxa	leadbeateri	leadbeateri	Heliodoxa	leadbeateri	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	4991	NA			NA	Trochilidae	Coeligena	bonapartei		Coeligena	bonapartei	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Exchanged to Carleton College, 1942.	NA	NA	NA	NA	NA	NA
CUMV	NA	5013	NA			NA	Trochilidae	Coeligena	helianthea		Coeligena	helianthea	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 19658.	NA	NA	NA	NA	NA	NA
CUMV	NA	5016	NA			NA	Trochilidae	Coeligena	helianthea		Coeligena	helianthea	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		Numbers 170 and 470 are recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5041	NA			NA	Trochilidae	Lafresnaya	lafresnayi		Lafresnaya	lafresnayi	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Number 470 is recorded on the original label from the Museum Boucard.	NA	NA	NA	NA	NA	NA
CUMV	NA	5060	NA			NA	Trochilidae	Aglaeactis	cupripennis		Aglaeactis	cupripennis	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5077	NA			NA	Trochilidae	Boissonneaua	flavescens		Boissonneaua	flavescens	NA	male		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 27038.	NA	NA	NA	NA	NA	NA
CUMV	NA	5101	NA			NA	Trochilidae	Eriocnemis	vestitus	vestitus	Eriocnemis	vestita	NA	female		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
CUMV	NA	5116	NA			NA	Trochilidae	Eriocnemis	cupreoventris		Eriocnemis	cupreoventris	NA	in question		Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 16499.	NA	NA	NA	NA	NA	NA
CUMV	NA	5159	NA			NA	Trochilidae	Heliangelus	amethysticollis	clarisse	Heliangelus	amethysticollis	NA	in question	immature	Colombia			NA	NA	NA	NA	1	1	1860-01-01	1860	1	1	1860.01.01	NA			study skin		From the collection of Louis Agassiz Fuertes.  Previously from the Carpenter Collection.	NA	NA	NA	NA	NA	NA
